record_id,timestamp,latitude,longitude,road_id,vehicle_count,avg_speed_kmh,vehicle_type,traffic_density,weather,visibility_m,road_condition,accident_occurred,accident_severity,alert_generated,temperature_c,humidity_pct,year,month,month_name,quarter,day,day_of_week,hour,is_weekend,time_of_day,accident_flag,alert_flag,severe_accident_flag,fatal_accident_flag,alert_success_type,traffic_density_score,traffic_flow_rate,visibility_category,region
4460,2021-11-29 18:15:00,23.28632758,96.76954543,RD-19,290,61,Bus,Very High,Snow,1797,Dry,No,Not Applicable,No,36.46,44.04,2021,11,November,Q4,29,Monday,18,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,17690,Moderate (1-4km),East
4461,2018-09-13 00:35:00,25.27127783,91.48070597,RD-236,371,89,Bus,Low,Clear,6418,Slippery,No,Not Applicable,Yes,32.08,65.29,2018,9,September,Q3,13,Thursday,0,0,Night,0,1,0,0,False Alarm (False Positive),1,33019,Good (>4km),East
4462,2020-04-15 16:20:00,36.81832361,92.56859815,RD-199,290,80,Bus,Medium,Snow,993,Slippery,No,Not Applicable,Yes,35.59,64.24,2020,4,April,Q2,15,Wednesday,16,0,Midday,0,1,0,0,False Alarm (False Positive),2,23200,Poor (<1km),North
4463,2020-07-21 22:21:00,36.63300335,96.11271194,RD-366,340,11,Mixed,Low,Rain,3322,Dry,No,Not Applicable,Yes,49.9,59.06,2020,7,July,Q3,21,Tuesday,22,0,Night,0,1,0,0,False Alarm (False Positive),1,3740,Moderate (1-4km),North
4464,2023-12-13 02:17:00,36.46876913,69.169184,RD-443,71,52,Truck,Low,Clear,8854,Dry,No,Not Applicable,No,24.06,63.0,2023,12,December,Q4,13,Wednesday,2,0,Night,0,0,0,0,Normal Flow (True Negative),1,3692,Good (>4km),North
4465,2022-06-26 10:17:00,23.91184734,72.93436296,RD-268,330,96,Mixed,Low,Fog,8310,Dry,No,Not Applicable,No,40.26,59.51,2022,6,June,Q2,26,Sunday,10,1,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,31680,Good (>4km),West
4466,2019-06-16 23:33:00,17.22472289,69.52765558,RD-60,234,114,Car,Low,Rain,3602,Under Maintenance,No,Not Applicable,No,31.88,63.93,2019,6,June,Q2,16,Sunday,23,1,Night,0,0,0,0,Normal Flow (True Negative),1,26676,Moderate (1-4km),West
4467,2021-11-22 18:29:00,24.24319111,82.53367345,RD-3,266,81,Mixed,Very High,Snow,4664,Slippery,No,Not Applicable,No,23.99,72.93,2021,11,November,Q4,22,Monday,18,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,21546,Good (>4km),Central
4468,2019-11-27 05:01:00,26.05796631,95.79618811,RD-160,385,111,Truck,Very High,Storm,1052,Dry,No,Not Applicable,Yes,24.76,36.58,2019,11,November,Q4,27,Wednesday,5,0,Night,0,1,0,0,False Alarm (False Positive),4,42735,Moderate (1-4km),East
4469,2020-05-17 06:38:00,17.03170399,84.89064942,RD-478,125,111,Bike,Very High,Storm,8243,Wet,No,Not Applicable,No,48.48,74.98,2020,5,May,Q2,17,Sunday,6,1,Night,0,0,0,0,Normal Flow (True Negative),4,13875,Good (>4km),Central
4470,2022-03-20 15:55:00,26.35050153,84.10671936,RD-23,184,37,Truck,Low,Clear,7293,Dry,No,Not Applicable,No,46.39,38.15,2022,3,March,Q1,20,Sunday,15,1,Midday,0,0,0,0,Normal Flow (True Negative),1,6808,Good (>4km),Central
4471,2018-05-22 19:50:00,26.03783393,91.9739042,RD-352,338,108,Bike,Very High,Rain,5116,Under Maintenance,No,Not Applicable,No,47.21,34.0,2018,5,May,Q2,22,Tuesday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,36504,Good (>4km),East
4472,2019-08-05 06:23:00,34.20067096,94.93951757,RD-435,292,81,Car,High,Clear,7661,Slippery,No,Not Applicable,Yes,49.75,88.56,2019,8,August,Q3,5,Monday,6,0,Night,0,1,0,0,False Alarm (False Positive),3,23652,Good (>4km),North
4473,2021-11-18 11:01:00,14.8905055,88.25810171,RD-305,303,72,Bus,Medium,Clear,4832,Dry,No,Not Applicable,No,26.25,87.42,2021,11,November,Q4,18,Thursday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),2,21816,Good (>4km),South
4474,2023-12-05 09:27:00,28.23068495,93.96594375,RD-447,412,60,Mixed,Low,Storm,4398,Wet,No,Not Applicable,No,30.66,33.63,2023,12,December,Q4,5,Tuesday,9,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,24720,Good (>4km),North
4475,2019-08-16 20:24:00,21.07207982,73.08127209,RD-45,305,29,Bus,Low,Rain,746,Slippery,No,Not Applicable,Yes,40.08,56.6,2019,8,August,Q3,16,Friday,20,0,Evening Peak,0,1,0,0,False Alarm (False Positive),1,8845,Poor (<1km),West
4476,2021-03-02 13:14:00,11.76755457,82.59880392,RD-171,218,119,Car,Very High,Storm,5904,Under Maintenance,No,Not Applicable,No,34.51,41.17,2021,3,March,Q1,2,Tuesday,13,0,Midday,0,0,0,0,Normal Flow (True Negative),4,25942,Good (>4km),South
4477,2023-01-01 23:05:00,17.16929753,78.57354609,RD-240,149,88,Car,Low,Rain,9581,Dry,No,Not Applicable,No,32.55,59.12,2023,1,January,Q1,1,Sunday,23,1,Night,0,0,0,0,Normal Flow (True Negative),1,13112,Good (>4km),Central
4478,2018-05-15 16:35:00,9.661033999,77.64311779,RD-456,75,106,Bike,Medium,Storm,2693,Dry,Yes,Major,No,30.73,79.81,2018,5,May,Q2,15,Tuesday,16,0,Midday,1,0,1,0,Missed Incident (False Negative),2,7950,Moderate (1-4km),South
4479,2022-11-08 04:07:00,17.26065212,74.21325869,RD-24,209,39,Bike,Very High,Rain,3884,Slippery,No,Not Applicable,No,37.81,87.04,2022,11,November,Q4,8,Tuesday,4,0,Night,0,0,0,0,Normal Flow (True Negative),4,8151,Moderate (1-4km),West
4480,2019-09-11 12:58:00,10.00139577,93.9259009,RD-53,42,77,Car,Medium,Fog,3787,Slippery,No,Not Applicable,No,37.27,68.06,2019,9,September,Q3,11,Wednesday,12,0,Midday,0,0,0,0,Normal Flow (True Negative),2,3234,Moderate (1-4km),South
4481,2021-03-08 09:29:00,34.83790662,81.06070736,RD-267,150,119,Truck,High,Storm,612,Dry,No,Not Applicable,Yes,24.84,51.23,2021,3,March,Q1,8,Monday,9,0,Morning Peak,0,1,0,0,False Alarm (False Positive),3,17850,Poor (<1km),North
4482,2023-12-19 17:53:00,10.95063274,83.3773667,RD-393,52,98,Bus,Medium,Fog,2961,Dry,No,Not Applicable,No,34.15,66.2,2023,12,December,Q4,19,Tuesday,17,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),2,5096,Moderate (1-4km),South
4483,2019-03-04 19:38:00,31.70289945,76.0130102,RD-338,158,43,Mixed,Very High,Clear,7960,Under Maintenance,No,Not Applicable,No,36.6,48.72,2019,3,March,Q1,4,Monday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,6794,Good (>4km),North
4484,2019-08-15 08:19:00,34.2776659,95.9226759,RD-382,220,27,Car,Low,Storm,3729,Slippery,No,Not Applicable,No,37.11,84.59,2019,8,August,Q3,15,Thursday,8,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,5940,Moderate (1-4km),North
4485,2018-12-28 11:36:00,21.56244618,85.7250901,RD-160,427,15,Mixed,Medium,Clear,6705,Slippery,Yes,Minor,No,26.3,82.22,2018,12,December,Q4,28,Friday,11,0,Midday,1,0,0,0,Missed Incident (False Negative),2,6405,Good (>4km),East
4486,2021-11-17 08:24:00,9.563860264,68.02013119,RD-12,295,83,Car,Low,Storm,8731,Under Maintenance,No,Not Applicable,No,42.27,63.49,2021,11,November,Q4,17,Wednesday,8,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,24485,Good (>4km),South
4487,2020-12-05 21:07:00,25.27778482,75.76888148,RD-296,285,115,Bike,High,Clear,4750,Dry,No,Not Applicable,No,20.76,49.49,2020,12,December,Q4,5,Saturday,21,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,32775,Good (>4km),Central
4488,2020-03-07 20:33:00,14.80828313,96.98108016,RD-389,91,26,Bike,High,Snow,7911,Slippery,No,Not Applicable,Yes,30.64,47.6,2020,3,March,Q1,7,Saturday,20,1,Evening Peak,0,1,0,0,False Alarm (False Positive),3,2366,Good (>4km),South
4489,2019-02-16 02:57:00,13.12309371,96.26846989,RD-160,222,85,Car,High,Rain,2531,Slippery,No,Not Applicable,No,43.41,32.01,2019,2,February,Q1,16,Saturday,2,1,Night,0,0,0,0,Normal Flow (True Negative),3,18870,Moderate (1-4km),South
4490,2020-02-03 19:03:00,24.43615281,83.79387782,RD-328,129,51,Mixed,High,Clear,3333,Under Maintenance,No,Not Applicable,No,36.92,78.95,2020,2,February,Q1,3,Monday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,6579,Moderate (1-4km),Central
4491,2023-06-29 23:10:00,18.33508945,84.35940083,RD-457,429,16,Bus,Low,Rain,3273,Under Maintenance,No,Not Applicable,No,27.83,57.02,2023,6,June,Q2,29,Thursday,23,0,Night,0,0,0,0,Normal Flow (True Negative),1,6864,Moderate (1-4km),Central
4492,2022-02-14 17:18:00,29.18097873,94.1460664,RD-108,272,119,Car,Medium,Clear,2573,Dry,No,Not Applicable,Yes,40.85,49.51,2022,2,February,Q1,14,Monday,17,0,Evening Peak,0,1,0,0,False Alarm (False Positive),2,32368,Moderate (1-4km),North
4493,2019-02-21 08:16:00,25.1462806,88.54841227,RD-165,206,39,Car,Very High,Storm,6863,Dry,No,Not Applicable,No,37.02,58.27,2019,2,February,Q1,21,Thursday,8,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),4,8034,Good (>4km),East
4494,2023-05-07 06:15:00,32.05089694,95.0342752,RD-103,274,38,Truck,Low,Rain,3411,Slippery,No,Not Applicable,Yes,43.89,79.12,2023,5,May,Q2,7,Sunday,6,1,Night,0,1,0,0,False Alarm (False Positive),1,10412,Moderate (1-4km),North
4495,2020-11-17 10:14:00,9.693190046,81.89485626,RD-99,54,5,Car,High,Rain,9306,Under Maintenance,Yes,Fatal,No,42.05,37.48,2020,11,November,Q4,17,Tuesday,10,0,Morning Peak,1,0,1,1,Missed Incident (False Negative),3,270,Good (>4km),South
4496,2021-06-11 16:00:00,14.8126523,96.30112079,RD-147,27,36,Bike,Low,Fog,3138,Wet,No,Not Applicable,No,38.3,81.46,2021,6,June,Q2,11,Friday,16,0,Midday,0,0,0,0,Normal Flow (True Negative),1,972,Moderate (1-4km),South
4497,2023-08-25 13:00:00,24.44270084,83.64694376,RD-142,312,8,Truck,High,Rain,4007,Under Maintenance,No,Not Applicable,No,34.65,83.85,2023,8,August,Q3,25,Friday,13,0,Midday,0,0,0,0,Normal Flow (True Negative),3,2496,Good (>4km),Central
4498,2022-06-12 12:17:00,33.53241874,86.70033011,RD-273,123,28,Truck,Medium,Rain,355,Slippery,No,Not Applicable,No,24.0,86.8,2022,6,June,Q2,12,Sunday,12,1,Midday,0,0,0,0,Normal Flow (True Negative),2,3444,Poor (<1km),North
4499,2021-08-11 20:56:00,31.58951851,70.39443897,RD-164,10,75,Bike,Medium,Rain,8012,Slippery,No,Not Applicable,No,27.84,53.85,2021,8,August,Q3,11,Wednesday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),2,750,Good (>4km),North
4500,2019-05-31 16:12:00,27.70640883,85.73727276,RD-396,493,80,Bike,Very High,Clear,7538,Wet,No,Not Applicable,No,32.57,43.03,2019,5,May,Q2,31,Friday,16,0,Midday,0,0,0,0,Normal Flow (True Negative),4,39440,Good (>4km),East
4501,2023-07-20 19:59:00,24.64808903,90.26550245,RD-226,246,26,Bike,High,Snow,4664,Under Maintenance,No,Not Applicable,No,37.98,52.42,2023,7,July,Q3,20,Thursday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,6396,Good (>4km),East
4502,2022-04-30 10:25:00,26.31231787,80.73982604,RD-344,343,117,Mixed,Medium,Rain,8403,Wet,No,Not Applicable,No,35.41,49.97,2022,4,April,Q2,30,Saturday,10,1,Morning Peak,0,0,0,0,Normal Flow (True Negative),2,40131,Good (>4km),Central
4503,2019-06-06 21:33:00,14.19462481,82.57070809,RD-61,337,39,Truck,Medium,Snow,5132,Wet,No,Not Applicable,No,28.65,40.57,2019,6,June,Q2,6,Thursday,21,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),2,13143,Good (>4km),South
4504,2022-07-14 11:56:00,25.26060244,79.40649521,RD-140,318,89,Bus,Medium,Rain,9692,Wet,No,Not Applicable,No,20.19,66.44,2022,7,July,Q3,14,Thursday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),2,28302,Good (>4km),Central
4505,2023-05-29 07:20:00,22.31908609,96.10220371,RD-77,46,33,Bus,Medium,Storm,1279,Slippery,No,Not Applicable,No,34.89,58.6,2023,5,May,Q2,29,Monday,7,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),2,1518,Moderate (1-4km),East
4506,2022-06-01 03:12:00,19.14859995,81.82210285,RD-81,29,117,Mixed,Very High,Snow,5854,Wet,No,Not Applicable,No,28.57,81.94,2022,6,June,Q2,1,Wednesday,3,0,Night,0,0,0,0,Normal Flow (True Negative),4,3393,Good (>4km),Central
4507,2018-12-09 18:38:00,33.744185,71.66012898,RD-141,360,21,Bus,Low,Fog,6093,Dry,No,Not Applicable,No,42.04,31.93,2018,12,December,Q4,9,Sunday,18,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,7560,Good (>4km),North
4508,2018-05-26 18:59:00,32.05305602,68.8372933,RD-59,464,32,Truck,Very High,Rain,2154,Slippery,No,Not Applicable,Yes,20.72,68.63,2018,5,May,Q2,26,Saturday,18,1,Evening Peak,0,1,0,0,False Alarm (False Positive),4,14848,Moderate (1-4km),North
4509,2021-01-25 09:31:00,10.22533413,90.40160672,RD-8,195,110,Bike,Medium,Storm,8386,Dry,Yes,Major,No,37.54,75.78,2021,1,January,Q1,25,Monday,9,0,Morning Peak,1,0,1,0,Missed Incident (False Negative),2,21450,Good (>4km),South
4510,2020-07-18 09:35:00,36.58615381,83.8825126,RD-491,129,51,Truck,Low,Snow,3660,Dry,No,Not Applicable,No,48.24,75.57,2020,7,July,Q3,18,Saturday,9,1,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,6579,Moderate (1-4km),North
4511,2018-04-26 16:21:00,14.66954189,68.08034466,RD-319,50,45,Mixed,High,Storm,2841,Slippery,No,Not Applicable,No,25.23,83.16,2018,4,April,Q2,26,Thursday,16,0,Midday,0,0,0,0,Normal Flow (True Negative),3,2250,Moderate (1-4km),South
4512,2020-03-07 09:59:00,14.24484223,79.09315648,RD-287,431,21,Mixed,Very High,Fog,3100,Slippery,No,Not Applicable,No,34.15,73.74,2020,3,March,Q1,7,Saturday,9,1,Morning Peak,0,0,0,0,Normal Flow (True Negative),4,9051,Moderate (1-4km),South
4513,2019-06-03 12:16:00,35.37067114,94.50742883,RD-264,309,8,Car,Low,Fog,7919,Under Maintenance,No,Not Applicable,Yes,22.74,85.67,2019,6,June,Q2,3,Monday,12,0,Midday,0,1,0,0,False Alarm (False Positive),1,2472,Good (>4km),North
4514,2021-01-10 19:47:00,20.89927041,95.48489286,RD-53,386,45,Mixed,Very High,Fog,5572,Slippery,No,Not Applicable,No,38.77,49.96,2021,1,January,Q1,10,Sunday,19,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,17370,Good (>4km),East
4515,2018-08-17 05:01:00,31.3555764,69.5532182,RD-106,244,10,Mixed,Very High,Fog,2446,Wet,No,Not Applicable,No,36.52,60.19,2018,8,August,Q3,17,Friday,5,0,Night,0,0,0,0,Normal Flow (True Negative),4,2440,Moderate (1-4km),North
4516,2020-06-23 21:06:00,16.35786609,71.57925,RD-278,408,83,Truck,Medium,Storm,6819,Under Maintenance,No,Not Applicable,No,32.22,30.84,2020,6,June,Q2,23,Tuesday,21,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),2,33864,Good (>4km),West
4517,2018-04-16 09:41:00,33.32196237,68.14124001,RD-180,378,48,Truck,Low,Snow,6314,Wet,No,Not Applicable,No,35.64,30.42,2018,4,April,Q2,16,Monday,9,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,18144,Good (>4km),North
4518,2018-09-25 05:26:00,32.1368382,93.19153766,RD-282,392,28,Mixed,High,Fog,1625,Dry,No,Not Applicable,No,46.9,44.41,2018,9,September,Q3,25,Tuesday,5,0,Night,0,0,0,0,Normal Flow (True Negative),3,10976,Moderate (1-4km),North
4519,2023-12-24 19:39:00,23.06488148,70.05570055,RD-164,428,58,Truck,Low,Storm,8091,Slippery,No,Not Applicable,No,25.89,36.05,2023,12,December,Q4,24,Sunday,19,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,24824,Good (>4km),West
4520,2021-07-15 00:24:00,28.44662284,71.12910441,RD-139,90,76,Truck,Low,Storm,5793,Dry,No,Not Applicable,No,20.68,45.61,2021,7,July,Q3,15,Thursday,0,0,Night,0,0,0,0,Normal Flow (True Negative),1,6840,Good (>4km),North
4521,2020-02-08 14:46:00,35.95681667,74.60105684,RD-73,36,109,Mixed,Medium,Snow,6441,Under Maintenance,No,Not Applicable,No,45.85,40.62,2020,2,February,Q1,8,Saturday,14,1,Midday,0,0,0,0,Normal Flow (True Negative),2,3924,Good (>4km),North
4522,2022-06-24 08:34:00,21.10931776,94.600237,RD-483,30,95,Bike,Low,Storm,2478,Dry,No,Not Applicable,No,37.31,31.71,2022,6,June,Q2,24,Friday,8,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,2850,Moderate (1-4km),East
4523,2022-03-07 15:17:00,22.33194137,87.95878621,RD-361,305,35,Mixed,High,Clear,428,Under Maintenance,No,Not Applicable,No,46.72,84.56,2022,3,March,Q1,7,Monday,15,0,Midday,0,0,0,0,Normal Flow (True Negative),3,10675,Poor (<1km),East
4524,2020-07-17 08:52:00,28.96130881,85.88955943,RD-412,255,13,Bus,Very High,Snow,4800,Wet,No,Not Applicable,No,37.91,30.49,2020,7,July,Q3,17,Friday,8,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),4,3315,Good (>4km),North
4525,2020-07-21 02:01:00,19.20637026,90.75505026,RD-146,53,86,Truck,Medium,Storm,4137,Slippery,No,Not Applicable,No,44.3,74.16,2020,7,July,Q3,21,Tuesday,2,0,Night,0,0,0,0,Normal Flow (True Negative),2,4558,Good (>4km),East
4526,2020-12-21 23:24:00,35.87566202,88.10525043,RD-294,374,57,Car,Medium,Rain,8859,Wet,No,Not Applicable,No,32.89,39.13,2020,12,December,Q4,21,Monday,23,0,Night,0,0,0,0,Normal Flow (True Negative),2,21318,Good (>4km),North
4527,2021-03-11 12:12:00,9.172637327,89.6318778,RD-126,355,6,Mixed,Low,Rain,6106,Under Maintenance,No,Not Applicable,No,42.5,84.73,2021,3,March,Q1,11,Thursday,12,0,Midday,0,0,0,0,Normal Flow (True Negative),1,2130,Good (>4km),South
4528,2019-01-02 14:52:00,19.69795898,70.13603672,RD-88,181,90,Bike,Low,Fog,4433,Under Maintenance,No,Not Applicable,No,47.39,83.57,2019,1,January,Q1,2,Wednesday,14,0,Midday,0,0,0,0,Normal Flow (True Negative),1,16290,Good (>4km),West
4529,2022-05-13 00:43:00,28.70168094,85.1031936,RD-37,270,24,Bike,Very High,Snow,6521,Wet,Yes,Unspecified,No,37.16,69.23,2022,5,May,Q2,13,Friday,0,0,Night,1,0,0,0,Missed Incident (False Negative),4,6480,Good (>4km),North
4530,2018-04-17 06:44:00,20.45203815,89.84301133,RD-160,362,110,Truck,Low,Storm,2025,Wet,No,Not Applicable,No,25.42,70.33,2018,4,April,Q2,17,Tuesday,6,0,Night,0,0,0,0,Normal Flow (True Negative),1,39820,Moderate (1-4km),East
4531,2018-07-06 15:50:00,15.51820967,84.40409999,RD-314,389,8,Mixed,Medium,Storm,2682,Wet,No,Not Applicable,Yes,28.06,30.32,2018,7,July,Q3,6,Friday,15,0,Midday,0,1,0,0,False Alarm (False Positive),2,3112,Moderate (1-4km),South
4532,2020-11-23 02:52:00,19.99017057,68.34205133,RD-457,442,106,Mixed,Low,Clear,3087,Slippery,No,Not Applicable,No,25.96,89.09,2020,11,November,Q4,23,Monday,2,0,Night,0,0,0,0,Normal Flow (True Negative),1,46852,Moderate (1-4km),West
4533,2022-11-03 18:18:00,33.56398713,74.1224768,RD-174,206,48,Bus,Medium,Clear,9722,Wet,No,Not Applicable,No,27.41,82.67,2022,11,November,Q4,3,Thursday,18,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),2,9888,Good (>4km),North
4534,2019-07-24 19:57:00,23.86321032,95.92409991,RD-277,229,66,Mixed,High,Fog,2929,Dry,No,Not Applicable,Yes,29.19,83.71,2019,7,July,Q3,24,Wednesday,19,0,Evening Peak,0,1,0,0,False Alarm (False Positive),3,15114,Moderate (1-4km),East
4535,2023-02-07 11:35:00,17.71819559,88.43614459,RD-228,158,17,Bus,Medium,Snow,6681,Wet,No,Not Applicable,No,36.65,69.55,2023,2,February,Q1,7,Tuesday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),2,2686,Good (>4km),East
4536,2023-09-16 16:18:00,27.47416654,87.96664213,RD-26,17,117,Bike,Medium,Fog,8194,Under Maintenance,No,Not Applicable,No,37.64,50.69,2023,9,September,Q3,16,Saturday,16,1,Midday,0,0,0,0,Normal Flow (True Negative),2,1989,Good (>4km),East
4537,2023-11-30 19:59:00,25.74350677,87.14732081,RD-67,331,24,Mixed,Medium,Clear,2808,Under Maintenance,No,Not Applicable,No,32.79,83.62,2023,11,November,Q4,30,Thursday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),2,7944,Moderate (1-4km),East
4538,2019-01-04 07:11:00,24.25295765,71.70643201,RD-15,384,56,Truck,Very High,Clear,2550,Under Maintenance,Yes,Major,Yes,38.46,47.49,2019,1,January,Q1,4,Friday,7,0,Morning Peak,1,1,1,0,True Positive,4,21504,Moderate (1-4km),West
4539,2019-06-08 03:06:00,19.34356085,68.11840065,RD-242,174,10,Bus,High,Snow,4192,Wet,No,Not Applicable,No,22.45,63.76,2019,6,June,Q2,8,Saturday,3,1,Night,0,0,0,0,Normal Flow (True Negative),3,1740,Good (>4km),West
4540,2022-08-07 04:49:00,10.09380892,80.77891722,RD-463,407,19,Bus,Medium,Fog,2101,Wet,No,Not Applicable,No,22.63,35.98,2022,8,August,Q3,7,Sunday,4,1,Night,0,0,0,0,Normal Flow (True Negative),2,7733,Moderate (1-4km),South
4541,2020-03-06 20:32:00,26.00121336,80.88540774,RD-346,427,76,Truck,Low,Clear,7862,Slippery,No,Not Applicable,No,25.15,85.32,2020,3,March,Q1,6,Friday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,32452,Good (>4km),Central
4542,2023-05-30 07:58:00,20.17387414,91.54235808,RD-26,382,68,Car,Low,Storm,4437,Wet,No,Not Applicable,No,35.54,38.45,2023,5,May,Q2,30,Tuesday,7,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,25976,Good (>4km),East
4543,2023-05-27 03:00:00,20.43415856,73.26545797,RD-55,117,98,Truck,Medium,Rain,5299,Under Maintenance,No,Not Applicable,Yes,26.42,43.49,2023,5,May,Q2,27,Saturday,3,1,Night,0,1,0,0,False Alarm (False Positive),2,11466,Good (>4km),West
4544,2020-08-23 09:36:00,14.7883326,75.97822373,RD-197,325,40,Bus,Low,Clear,6369,Wet,No,Not Applicable,No,28.5,63.49,2020,8,August,Q3,23,Sunday,9,1,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,13000,Good (>4km),South
4545,2019-04-06 08:51:00,15.23318001,70.26902762,RD-28,454,40,Truck,Low,Fog,6655,Dry,No,Not Applicable,No,32.01,75.85,2019,4,April,Q2,6,Saturday,8,1,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,18160,Good (>4km),South
4546,2022-07-28 13:38:00,30.83637785,79.59637602,RD-45,439,7,Bus,Very High,Clear,1177,Wet,No,Not Applicable,Yes,44.36,67.16,2022,7,July,Q3,28,Thursday,13,0,Midday,0,1,0,0,False Alarm (False Positive),4,3073,Moderate (1-4km),North
4547,2022-03-11 14:07:00,21.90157907,75.42370271,RD-219,494,95,Car,High,Storm,2457,Wet,No,Not Applicable,No,20.42,43.93,2022,3,March,Q1,11,Friday,14,0,Midday,0,0,0,0,Normal Flow (True Negative),3,46930,Moderate (1-4km),Central
4548,2020-07-21 16:08:00,11.16963937,75.62397948,RD-201,158,98,Mixed,Low,Rain,6549,Under Maintenance,No,Not Applicable,No,39.48,30.06,2020,7,July,Q3,21,Tuesday,16,0,Midday,0,0,0,0,Normal Flow (True Negative),1,15484,Good (>4km),South
4549,2019-07-28 05:22:00,9.329677982,75.36753953,RD-92,228,97,Bike,High,Rain,6158,Slippery,No,Not Applicable,No,40.07,75.43,2019,7,July,Q3,28,Sunday,5,1,Night,0,0,0,0,Normal Flow (True Negative),3,22116,Good (>4km),South
4550,2021-10-28 08:26:00,14.51674855,74.71403677,RD-361,258,84,Car,Low,Storm,4556,Under Maintenance,No,Not Applicable,Yes,43.96,89.11,2021,10,October,Q4,28,Thursday,8,0,Morning Peak,0,1,0,0,False Alarm (False Positive),1,21672,Good (>4km),South
4551,2023-11-10 06:56:00,22.13581179,77.27399788,RD-306,283,44,Mixed,Medium,Fog,1327,Under Maintenance,No,Not Applicable,No,47.98,78.59,2023,11,November,Q4,10,Friday,6,0,Night,0,0,0,0,Normal Flow (True Negative),2,12452,Moderate (1-4km),Central
4552,2022-07-06 01:30:00,25.90025272,83.56401478,RD-457,377,42,Truck,Medium,Storm,4868,Wet,No,Not Applicable,No,20.6,57.61,2022,7,July,Q3,6,Wednesday,1,0,Night,0,0,0,0,Normal Flow (True Negative),2,15834,Good (>4km),Central
4553,2021-03-05 05:03:00,12.16668435,80.69359804,RD-304,326,88,Bus,High,Storm,7367,Under Maintenance,No,Not Applicable,No,24.61,84.23,2021,3,March,Q1,5,Friday,5,0,Night,0,0,0,0,Normal Flow (True Negative),3,28688,Good (>4km),South
4554,2023-01-07 19:21:00,20.58191235,69.83996188,RD-323,206,49,Car,High,Snow,504,Wet,No,Not Applicable,Yes,46.59,54.59,2023,1,January,Q1,7,Saturday,19,1,Evening Peak,0,1,0,0,False Alarm (False Positive),3,10094,Poor (<1km),West
